customer_tweet_id,response_tweet_id,customer_text,customer_text_normalized,amazon_response,amazon_response_normalized
10658,10657,"@117093 Hey yall. Why is my checkout not working? I click ""checkout with fresh"" and it takes me to an error page. What's the deal?","@user Hey yall. Why is my checkout not working? I click ""checkout with fresh"" and it takes me to an error page. What's the deal?",@117954 I'm sorry to hear about the trouble. We'd like to take a closer look into this for you here: https://t.co/hApLpMlfHN ^LI,@user I'm sorry to hear about the trouble. We'd like to take a closer look into this for you here: [URL] ^LI
10660,10659,My package from @115821 was supposed to arrive today. Now it not coming till Friday. Why the hell do I pay for prime. Doesn't do shit.,My package from @user was supposed to arrive today. Now it not coming till Friday. Why the hell do I pay for prime. Doesn't do shit.,"@117955 Oh no, Blair! Can you confirm the delivery date that was provided in your order confirmation email? ^LA","@user Oh no, Blair! Can you confirm the delivery date that was provided in your order confirmation email? ^LA"
10662,10661,@115821 where’s my damn nutribullet,@user where’s my damn nutribullet,@117956 I'm sorry you haven't received your item! Can you tell us who the carrier is? Found here: https://t.co/q4LAMZ3tbE ^AC,@user I'm sorry you haven't received your item! Can you tell us who the carrier is? Found here: [URL] ^AC
10664,10663,@AmazonHelp @115766 Can I get a confirmation that it will ship tomorrow?,@AmazonHelp @user Can I get a confirmation that it will ship tomorrow?,@117957 We always strive to get your order to you at the stated expected delivery time that is stated at the time of checkout ^CH,@user We always strive to get your order to you at the stated expected delivery time that is stated at the time of checkout ^CH
11015,11013,"@AmazonHelp Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct?","@AmazonHelp Didn’t know I needed to. Is that really a thing?! But still Prime shipping should be 2 days, correct?","@118078 Yes, Release-Date Delivery is definitely a thing and the Amazon Prime two day shipping does mean two days after processed. ^CN","@user Yes, Release-Date Delivery is definitely a thing and the Amazon Prime two day shipping does mean two days after processed. ^CN"
11017,11016,Hey @115821 What’s the point of preordering a game if I don’t get it until 5 days after release?,Hey @user What’s the point of preordering a game if I don’t get it until 5 days after release?,@118078 I'm sorry for the frustration! Did you select Release-Date Delivery at checkout? ^AC,@user I'm sorry for the frustration! Did you select Release-Date Delivery at checkout? ^AC
11024,11018,"@115821 u just lost a prime member of many years. Not only did u mess up 3 consec orders, u refuse to make good on them.","@user u just lost a prime member of many years. Not only did u mess up 3 consec orders, u refuse to make good on them.",@118079 I'm sorry! We'd love to help where we can. Please give us more details without sharing personal account information. ^LM,@user I'm sorry! We'd love to help where we can. Please give us more details without sharing personal account information. ^LM
11021,11025,@AmazonHelp The carrier doesn't sell free 2 day shipping as part of a membership. Amazon does.,@AmazonHelp The carrier doesn't sell free 2 day shipping as part of a membership. Amazon does.,@118079 We'd still like to help. What does the tracking show in Your Orders: https://t.co/PCtircFm5C? Who is the carrier here? ^SJ,@user We'd still like to help. What does the tracking show in Your Orders: [URL] Who is the carrier here? ^SJ
11027,11028,"@AmazonHelp I called customer serv, they called usps and the usps rep blamed your routing. The second the usps rep was off the phone Amazon blamed usps","@AmazonHelp I called customer serv, they called usps and the usps rep blamed your routing. The second the usps rep was off the phone Amazon blamed usps","@118079 When you were on the phone with us, did we mention a date as to when we could provide more options? ^TN","@user When you were on the phone with us, did we mention a date as to when we could provide more options? ^TN"
11030,11031,"@AmazonHelp They did not. The wrinkle is, I board a plane for the U.K. In the am and these items were part of the attire for the wedding im in.","@AmazonHelp They did not. The wrinkle is, I board a plane for the U.K. In the am and these items were part of the attire for the wedding im in.","@118079 Hey, Mike! Were the other late items also shipped via USPS? You can check here: https://t.co/Y5jpI9gRhE ^LA","@user Hey, Mike! Were the other late items also shipped via USPS? You can check here: [URL] ^LA"
11036,11035,"Uhh... my 10 y/o just asked Alexa to play Halloween music. First song opening lyric: ""yippee kiyay motherfucker."" Wtf @116935??","Uhh... my 10 y/o just asked Alexa to play Halloween music. First song opening lyric: ""yippee kiyay motherfucker."" Wtf @user ??",@118080 Yikes! We'd like to take a closer look into this. Please reach out with more information here: https://t.co/6Z7czEwEfV ^DG,@user Yikes! We'd like to take a closer look into this. Please reach out with more information here: [URL] ^DG
11039,11037,I'm so anxious to see that my Xbox one X will be shipping. I'm seeing other people get their confirmations. Where's mine @115821,I'm so anxious to see that my Xbox one X will be shipping. I'm seeing other people get their confirmations. Where's mine @user,@118081 I'm sorry you haven't received an update on your shipping details! You can check your order here: https://t.co/Y5jpI9gRhE ^MO,@user I'm sorry you haven't received an update on your shipping details! You can check your order here: [URL] ^MO
11038,11040,@AmazonHelp Yeah I know how to check it. There's no information still,@AmazonHelp Yeah I know how to check it. There's no information still,@118081 Please keep an eye on your e-mails and check your junk/spam folder. We'll let you know once we've confirmed a date. ^NM,@user Please keep an eye on your e-mails and check your junk/spam folder. We'll let you know once we've confirmed a date. ^NM
11044,11043,@AmazonHelp you keep insisting you havnt taken any money from me dispite proof! #givememymoneyback https://t.co/CeRSmNOEdK,@AmazonHelp you keep insisting you havnt taken any money from me dispite proof! #givememymoneyback [URL],"@118083 Thanks for reaching out, Gemma! We have responded to your direct message. Please respond to us there! ^HM","@user Thanks for reaching out, Gemma! We have responded to your direct message. Please respond to us there! ^HM"
11046,11045,@AmazonHelp at 7 it said it was out for delivery by 8 pm. It now says sorry for your package being late and will arrive by November 3rd,@AmazonHelp at 7 it said it was out for delivery by 8 pm. It now says sorry for your package being late and will arrive by November 3rd,@117955 I am so sorry about that! Who was the carrier? You can find that info here: https://t.co/Y5jpI9gRhE? ^BA,@user I am so sorry about that! Who was the carrier? You can find that info here: [URL] ^BA
11049,11047,@AmazonHelp Original promised delivery date was yesterday to this Friday.,@AmazonHelp Original promised delivery date was yesterday to this Friday.,@118084 Please give us a call here: https://t.co/Q7Ftz6nj80 so we can take a look into this with you! ^TR,@user Please give us a call here: [URL] so we can take a look into this with you! ^TR
11048,11050,"@AmazonHelp Thanks, I called. The agent says the order has been received, but not shipped. Still anticipate a Friday delivery","@AmazonHelp Thanks, I called. The agent says the order has been received, but not shipped. Still anticipate a Friday delivery",@118084 Thanks for the information. Please let us know if your order doesn't arrive by Friday. ^EZ,@user Thanks for the information. Please let us know if your order doesn't arrive by Friday. ^EZ
11053,11052,@AmazonHelp it's been 7 days &amp; my @115821 order still hasn't shipped. #fail https://t.co/apV29xdWuM,@AmazonHelp it's been 7 days & my @user order still hasn't shipped. #fail [URL],@118084 I'm sorry that your package has not shipped! Did we miss the promised Delivery date found here: https://t.co/Y5jpI9gRhE  ^LM,@user I'm sorry that your package has not shipped! Did we miss the promised Delivery date found here: [URL] ^LM
11056,11054,30日にAmazonでカード払いで買ったんだけど、1日深夜に出荷準備が遅れていますメールと共にまたカード利用のメール。どういうこっちゃʅ（◞‿◟）ʃ遅れるのは全然構わないけど2倍払わされるのは勘弁だわー。Amazonでのカード払いやめよう。,30日にAmazonでカード払いで買ったんだけど、1日深夜に出荷準備が遅れていますメールと共にまたカード利用のメール。どういうこっちゃʅ（◞‿◟）ʃ遅れるのは全然構わないけど2倍払わされるのは勘弁だわー。Amazonでのカード払いやめよう。,@118085 デビット機能付きのカードをご利用のため、カードが再度承認された際に代金が引き落とされた可能性が考えられます。二重引き落としが発生した場合は、後日クレジットカード会社から取り消しが行われます。 YM,@user デビット機能付きのカードをご利用のため、カードが再度承認された際に代金が引き落とされた可能性が考えられます。二重引き落としが発生した場合は、後日クレジットカード会社から取り消しが行われます。 YM
